,geometry,centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,date_str,mgrs_tile_id,acq_dt,acq_date
20,"POLYGON ((-82.507095 27.799866, -82.151009 26.167046, -79.639488 26.582706, -79.956818 28.21269, -82.507095 27.799866))",27.1963,-81.0659,2022-08-27T23:29:11.705Z,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477.zip,2022-08-27 23:28:44.640000+00:00,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477,,Sentinel-1A,4429377534,ca01c3da37b6c78dbef6ef47ad68b78a,84,SENTINEL_1A_FRAME,44745,VV+VH,2022-08-27T23:28:44.640Z,C-SAR,S1A_IWDV_0083_0090_044745_048,003.52,S1A_IW_SLC__1SDV_20220827T232844_20220827T232911_044745_0557B6_7477.zip,IW,2022-08-27,17RMJ,2022-08-27 23:28:44.640000+00:00,2022-08-27
21,"POLYGON ((-82.180275 26.301863, -81.816864 24.616949, -79.339203 25.03546, -79.665703 26.717279, -82.180275 26.301863))",25.6733,-80.7526,2022-08-27T23:28:46.874Z,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25.zip,2022-08-27 23:28:18.955000+00:00,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25,,Sentinel-1A,4187519936,55a5f1e42faae88ffb7a1ebeb814aede,79,SENTINEL_1A_FRAME,44745,VV+VH,2022-08-27T23:28:18.955Z,C-SAR,S1A_IWDV_0078_0085_044745_048,003.52,S1A_IW_SLC__1SDV_20220827T232818_20220827T232846_044745_0557B6_FC25.zip,IW,2022-08-27,17RMJ,2022-08-27 23:28:18.955000+00:00,2022-08-27
22,"POLYGON ((-82.50808 27.800068, -82.151978 26.167379, -79.640465 26.583084, -79.957809 28.212938, -82.50808 27.800068))",27.1966,-81.0669,2022-08-15T23:29:11.308Z,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0.zip,2022-08-15 23:28:44.245000+00:00,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0,,Sentinel-1A,4425371830,2f0be7cea947bf5390231cd4d400a9bd,84,SENTINEL_1A_FRAME,44570,VV+VH,2022-08-15T23:28:44.245Z,C-SAR,S1A_IWDV_0083_0090_044570_048,003.52,S1A_IW_SLC__1SDV_20220815T232844_20220815T232911_044570_0551CB_D3B0.zip,IW,2022-08-15,17RMJ,2022-08-15 23:28:44.245000+00:00,2022-08-15
23,"POLYGON ((-82.181282 26.302319, -81.817749 24.617041, -79.340065 25.035601, -79.666672 26.717785, -82.181282 26.302319))",25.6736,-80.7535,2022-08-15T23:28:46.481Z,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F.zip,2022-08-15 23:28:18.556000+00:00,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F,,Sentinel-1A,4205138814,1a08a7053a54e75c5539737ae52711e8,79,SENTINEL_1A_FRAME,44570,VV+VH,2022-08-15T23:28:18.556Z,C-SAR,S1A_IWDV_0078_0085_044570_048,003.52,S1A_IW_SLC__1SDV_20220815T232818_20220815T232846_044570_0551CB_830F.zip,IW,2022-08-15,17RMJ,2022-08-15 23:28:18.556000+00:00,2022-08-15
24,"POLYGON ((-82.508545 27.799873, -82.152489 26.167433, -79.640945 26.583157, -79.958252 28.212765, -82.508545 27.799873))",27.1965,-81.0674,2022-08-03T23:29:10.580Z,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414.zip,2022-08-03 23:28:43.521000+00:00,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414,,Sentinel-1A,4428231817,c4b4e43247c3dfcdffeb66df206ed789,84,SENTINEL_1A_FRAME,44395,VV+VH,2022-08-03T23:28:43.521Z,C-SAR,S1A_IWDV_0083_0090_044395_048,003.52,S1A_IW_SLC__1SDV_20220803T232843_20220803T232910_044395_054C49_7414.zip,IW,2022-08-03,17RMJ,2022-08-03 23:28:43.521000+00:00,2022-08-03
25,"POLYGON ((-82.181763 26.302248, -81.818298 24.617342, -79.340584 25.035921, -79.66713 26.717735, -82.181763 26.302248))",25.6737,-80.754,2022-08-03T23:28:45.755Z,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9.zip,2022-08-03 23:28:17.837000+00:00,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9,,Sentinel-1A,4229151392,7b128702763745abebd178fbd4d0ba93,79,SENTINEL_1A_FRAME,44395,VV+VH,2022-08-03T23:28:17.837Z,C-SAR,S1A_IWDV_0078_0085_044395_048,003.52,S1A_IW_SLC__1SDV_20220803T232817_20220803T232845_044395_054C49_D6F9.zip,IW,2022-08-03,17RMJ,2022-08-03 23:28:17.837000+00:00,2022-08-03
26,"POLYGON ((-82.508102 27.799448, -82.151955 26.166515, -79.640274 26.582253, -79.957657 28.212347, -82.508102 27.799448))",27.1959,-81.0668,2022-05-11T23:29:04.988Z,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781.zip,2022-05-11 23:28:37.921000+00:00,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781,,Sentinel-1A,4408704345,f13c2ca7ea38217958b91ff1798c04d1,84,SENTINEL_1A_FRAME,43170,VV+VH,2022-05-11T23:28:37.921Z,C-SAR,S1A_IWDV_0083_0090_043170_048,003.52,S1A_IW_SLC__1SDV_20220511T232837_20220511T232904_043170_0527DE_6781.zip,IW,2022-05-11,17RMJ,2022-05-11 23:28:37.921000+00:00,2022-05-11
27,"POLYGON ((-82.181343 26.301828, -81.817978 24.6173, -79.340096 25.035889, -79.666557 26.717325, -82.181343 26.301828))",25.6735,-80.7536,2022-05-11T23:28:40.163Z,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5.zip,2022-05-11 23:28:12.251000+00:00,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5,,Sentinel-1A,4380446888,31df2440f7e918bc4e1522bda6e9fc6a,79,SENTINEL_1A_FRAME,43170,VV+VH,2022-05-11T23:28:12.251Z,C-SAR,S1A_IWDV_0078_0085_043170_048,003.52,S1A_IW_SLC__1SDV_20220511T232812_20220511T232840_043170_0527DE_C7D5.zip,IW,2022-05-11,17RMJ,2022-05-11 23:28:12.251000+00:00,2022-05-11
28,"POLYGON ((-82.507782 27.799845, -82.151665 26.167025, -79.640205 26.582706, -79.957565 28.212692, -82.507782 27.799845))",27.1963,-81.0666,2022-04-29T23:29:04.341Z,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8.zip,2022-04-29 23:28:37.275000+00:00,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8,,Sentinel-1A,4347129632,a9dcdb370844e2783d9ae4fc2076c07d,84,SENTINEL_1A_FRAME,42995,VV+VH,2022-04-29T23:28:37.275Z,C-SAR,S1A_IWDV_0083_0090_042995_048,003.51,S1A_IW_SLC__1SDV_20220429T232837_20220429T232904_042995_05221D_16A8.zip,IW,2022-04-29,17RMJ,2022-04-29 23:28:37.275000+00:00,2022-04-29
29,"POLYGON ((-82.180969 26.301964, -81.817558 24.617174, -79.339912 25.035713, -79.666412 26.717409, -82.180969 26.301964))",25.6734,-80.7533,2022-04-29T23:28:39.512Z,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE.zip,2022-04-29 23:28:11.595000+00:00,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE,,Sentinel-1A,4206475443,43117c3de2c155e3f0a06e32b4923ae7,79,SENTINEL_1A_FRAME,42995,VV+VH,2022-04-29T23:28:11.595Z,C-SAR,S1A_IWDV_0078_0085_042995_048,003.51,S1A_IW_SLC__1SDV_20220429T232811_20220429T232839_042995_05221D_68CE.zip,IW,2022-04-29,17RMJ,2022-04-29 23:28:11.595000+00:00,2022-04-29
30,"POLYGON ((-82.507843 27.799768, -82.151703 26.166828, -79.640182 26.582523, -79.957558 28.212627, -82.507843 27.799768))",27.1962,-81.0666,2022-04-17T23:29:03.740Z,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA.zip,2022-04-17 23:28:36.672000+00:00,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA,,Sentinel-1A,4263447107,13fec42812018c2cb71211d2b001bafd,84,SENTINEL_1A_FRAME,42820,VV+VH,2022-04-17T23:28:36.672Z,C-SAR,S1A_IWDV_0083_0090_042820_048,003.51,S1A_IW_SLC__1SDV_20220417T232836_20220417T232903_042820_051C62_FDDA.zip,IW,2022-04-17,17RMJ,2022-04-17 23:28:36.672000+00:00,2022-04-17
31,"POLYGON ((-82.181084 26.302141, -81.817726 24.617603, -79.340004 25.036152, -79.666458 26.717596, -82.181084 26.302141))",25.6737,-80.7534,2022-04-17T23:28:38.915Z,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348.zip,2022-04-17 23:28:11.003000+00:00,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348,,Sentinel-1A,4210171544,2cfa6a26c91441b32aa77b13be5547a7,79,SENTINEL_1A_FRAME,42820,VV+VH,2022-04-17T23:28:11.003Z,C-SAR,S1A_IWDV_0078_0085_042820_048,003.51,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348.zip,IW,2022-04-17,17RMJ,2022-04-17 23:28:11.003000+00:00,2022-04-17
32,"POLYGON ((-82.508072 27.799536, -82.15197 26.166857, -79.640297 26.582602, -79.957642 28.212446, -82.508072 27.799536))",27.1961,-81.0668,2022-04-05T23:29:03.314Z,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9.zip,2022-04-05 23:28:36.251000+00:00,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9,,Sentinel-1A,4270793771,b5312373d6410854775f046cd2730ea2,84,SENTINEL_1A_FRAME,42645,VV+VH,2022-04-05T23:28:36.251Z,C-SAR,S1A_IWDV_0083_0090_042645_048,003.51,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9.zip,IW,2022-04-05,17RMJ,2022-04-05 23:28:36.251000+00:00,2022-04-05
33,"POLYGON ((-82.181221 26.301546, -81.817741 24.616528, -79.33992 25.035122, -79.666489 26.717051, -82.181221 26.301546))",25.6729,-80.7534,2022-04-05T23:28:38.483Z,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED.zip,2022-04-05 23:28:10.562000+00:00,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED,,Sentinel-1A,4152404962,ecd3f6bd76881086790c843c74656f85,79,SENTINEL_1A_FRAME,42645,VV+VH,2022-04-05T23:28:10.562Z,C-SAR,S1A_IWDV_0078_0085_042645_048,003.51,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED.zip,IW,2022-04-05,17RMJ,2022-04-05 23:28:10.562000+00:00,2022-04-05
34,"POLYGON ((-82.509407 27.799179, -82.153267 26.166512, -79.641541 26.582306, -79.958923 28.212141, -82.509407 27.799179))",27.1958,-81.0681,2022-03-24T23:29:03.253Z,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB.zip,2022-03-24 23:28:36.190000+00:00,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB,,Sentinel-1A,4292608715,af5cfabfe00c50f0f0b93a4eae5218cd,84,SENTINEL_1A_FRAME,42470,VV+VH,2022-03-24T23:28:36.190Z,C-SAR,S1A_IWDV_0083_0090_042470_048,003.51,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB.zip,IW,2022-03-24,17RMJ,2022-03-24 23:28:36.190000+00:00,2022-03-24
35,"POLYGON ((-82.182571 26.301449, -81.819031 24.616316, -79.341125 25.034966, -79.667747 26.717007, -82.182571 26.301449))",25.6728,-80.7547,2022-03-24T23:28:38.426Z,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B.zip,2022-03-24 23:28:10.504000+00:00,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B,,Sentinel-1A,4106860060,09a8c45b7248a130cc8dbe6eaccb9aa1,79,SENTINEL_1A_FRAME,42470,VV+VH,2022-03-24T23:28:10.504Z,C-SAR,S1A_IWDV_0078_0085_042470_048,003.51,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B.zip,IW,2022-03-24,17RMJ,2022-03-24 23:28:10.504000+00:00,2022-03-24
36,"POLYGON ((-82.508629 27.79973, -82.152473 26.166939, -79.640694 26.582722, -79.958092 28.212679, -82.508629 27.79973))",27.1963,-81.0673,2022-03-12T23:29:02.862Z,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512.zip,2022-03-12 23:28:35.796000+00:00,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512,,Sentinel-1A,4318686205,a25afcaa350cfc99951737e94242f39c,84,SENTINEL_1A_FRAME,42295,VV+VH,2022-03-12T23:28:35.796Z,C-SAR,S1A_IWDV_0083_0090_042295_048,003.40,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512.zip,IW,2022-03-12,17RMJ,2022-03-12 23:28:35.796000+00:00,2022-03-12
37,"POLYGON ((-82.181778 26.301878, -81.818077 24.616001, -79.340179 25.034632, -79.666939 26.717417, -82.181778 26.301878))",25.6729,-80.7538,2022-03-12T23:28:38.033Z,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72.zip,2022-03-12 23:28:10.098000+00:00,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72,,Sentinel-1A,4285542546,002ff520def0e67f2fab9e49606f8172,79,SENTINEL_1A_FRAME,42295,VV+VH,2022-03-12T23:28:10.098Z,C-SAR,S1A_IWDV_0078_0085_042295_048,003.40,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72.zip,IW,2022-03-12,17RMJ,2022-03-12 23:28:10.098000+00:00,2022-03-12
38,"POLYGON ((-81.845459 24.746849, -81.497856 23.119562, -79.050186 23.541052, -79.36496 25.165199, -81.845459 24.746849))",24.1481,-80.4417,2023-08-22T23:28:25.673Z,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479.zip,2023-08-22 23:27:58.718000+00:00,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479,,Sentinel-1A,3992828840,ab7b4974fda3068fb71b6d652087ae39,74,SENTINEL_1A_FRAME,49995,VV+VH,2023-08-22T23:27:58.718Z,C-SAR,S1A_IWDV_0073_0080_049995_048,003.61,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479.zip,IW,2023-08-22,17RNH,2023-08-22 23:27:58.718000+00:00,2023-08-22
39,"POLYGON ((-81.842865 24.745781, -81.495499 23.119608, -79.047897 23.541088, -79.362457 25.164125, -81.842865 24.745781))",24.1476,-80.4392,2023-08-10T23:28:24.470Z,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873.zip,2023-08-10 23:27:57.534000+00:00,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873,,Sentinel-1A,3539107838,0c0ce607bb2cf701a5a05753f53c9744,74,SENTINEL_1A_FRAME,49820,VV+VH,2023-08-10T23:27:57.534Z,C-SAR,S1A_IWDV_0073_0080_049820_048,003.61,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873.zip,IW,2023-08-10,17RNH,2023-08-10 23:27:57.534000+00:00,2023-08-10
40,"POLYGON ((-82.073685 25.802959, -81.818413 24.617424, -79.36174 25.032578, -79.591606 26.215946, -82.073685 25.802959))",25.4223,-80.714,2023-05-30T23:28:38.593Z,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D.zip,2023-05-30 23:28:18.951000+00:00,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D,,Sentinel-1A,2763901998,ad53e81f3b4ccced74c8d0c19063fb20,79,SENTINEL_1A_FRAME,48770,VV+VH,2023-05-30T23:28:18.951Z,C-SAR,S1A_IWDV_0078_0083_048770_048,003.61,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D.zip,IW,2023-05-30,17RNH,2023-05-30 23:28:18.951000+00:00,2023-05-30
41,"POLYGON ((-81.845894 24.745472, -81.498337 23.118177, -79.071579 23.536188, -79.386581 25.160383, -81.845894 24.745472))",24.145,-80.4526,2023-05-30T23:28:21.072Z,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F.zip,2023-05-30 23:27:54.117000+00:00,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F,,Sentinel-1A,3534140252,eace524d24b2aa450b162f6ccf15d21b,74,SENTINEL_1A_FRAME,48770,VV+VH,2023-05-30T23:27:54.117Z,C-SAR,S1A_IWDV_0074_0079_048770_048,003.61,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F.zip,IW,2023-05-30,17RNH,2023-05-30 23:27:54.117000+00:00,2023-05-30
42,"POLYGON ((-82.073227 25.802055, -81.817963 24.616518, -79.361382 25.031656, -79.59124 26.215027, -82.073227 25.802055))",25.4214,-80.7136,2023-05-18T23:28:38.034Z,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB.zip,2023-05-18 23:28:18.391000+00:00,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB,,Sentinel-1A,2685399522,bccbace1370b1e5ec2ca280b1c85bbfa,79,SENTINEL_1A_FRAME,48595,VV+VH,2023-05-18T23:28:18.391Z,C-SAR,S1A_IWDV_0078_0083_048595_048,003.61,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB.zip,IW,2023-05-18,17RNH,2023-05-18 23:28:18.391000+00:00,2023-05-18
43,"POLYGON ((-81.845467 24.74469, -81.49823 23.118879, -79.071465 23.536882, -79.386185 25.159594, -81.845467 24.74469))",24.1449,-80.4523,2023-05-18T23:28:20.514Z,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609.zip,2023-05-18 23:27:53.585000+00:00,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609,,Sentinel-1A,3588629700,e6c5968e058e2bf15217cd802d4191c1,74,SENTINEL_1A_FRAME,48595,VV+VH,2023-05-18T23:27:53.585Z,C-SAR,S1A_IWDV_0073_0080_048595_048,003.61,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609.zip,IW,2023-05-18,17RNH,2023-05-18 23:27:53.585000+00:00,2023-05-18
44,"POLYGON ((-81.845406 24.745213, -81.49791 23.118158, -79.0504 23.539566, -79.365074 25.163479, -81.845406 24.745213))",24.1466,-80.4418,2023-05-06T23:28:19.852Z,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69.zip,2023-05-06 23:27:52.901000+00:00,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69,,Sentinel-1A,3803328405,7043d947c55d2ad8109979532148badc,74,SENTINEL_1A_FRAME,48420,VV+VH,2023-05-06T23:27:52.901Z,C-SAR,S1A_IWDV_0073_0080_048420_048,003.61,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69.zip,IW,2023-05-06,17RNH,2023-05-06 23:27:52.901000+00:00,2023-05-06
45,"POLYGON ((-81.845093 24.745365, -81.497627 23.118567, -79.050026 23.540022, -79.364677 25.163681, -81.845093 24.745365))",24.1469,-80.4414,2023-04-24T23:28:19.162Z,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F.zip,2023-04-24 23:27:52.216000+00:00,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F,,Sentinel-1A,3660764946,c7fbacf3a34e9fb386fd49e5ddc7bce3,74,SENTINEL_1A_FRAME,48245,VV+VH,2023-04-24T23:27:52.216Z,C-SAR,S1A_IWDV_0073_0080_048245_048,003.61,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F.zip,IW,2023-04-24,17RNH,2023-04-24 23:27:52.216000+00:00,2023-04-24
46,"POLYGON ((-81.846535 24.745028, -81.499084 23.118378, -79.051109 23.539923, -79.365746 25.163435, -81.846535 24.745028))",24.1467,-80.4427,2023-04-12T23:28:18.808Z,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666.zip,2023-04-12 23:27:51.864000+00:00,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666,,Sentinel-1A,3531309501,2dcda6b8fb0f959f5765897d54e3133b,74,SENTINEL_1A_FRAME,48070,VV+VH,2023-04-12T23:27:51.864Z,C-SAR,S1A_IWDV_0073_0080_048070_048,003.61,S1A_IW_SLC__1SDV_20230412T232751_20230412T232818_048070_05C746_1666.zip,IW,2023-04-12,17RNH,2023-04-12 23:27:51.864000+00:00,2023-04-12
47,"POLYGON ((-81.846016 24.746151, -81.498474 23.119122, -79.050652 23.540628, -79.365372 25.164518, -81.846016 24.746151))",24.1476,-80.4422,2023-03-31T23:28:18.445Z,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8.zip,2023-03-31 23:27:51.494000+00:00,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8,,Sentinel-1A,4002768368,5d342cda76ad2fe7677a16caf4c117ca,74,SENTINEL_1A_FRAME,47895,VV+VH,2023-03-31T23:27:51.494Z,C-SAR,S1A_IWDV_0073_0080_047895_048,003.61,S1A_IW_SLC__1SDV_20230331T232751_20230331T232818_047895_05C150_42B8.zip,IW,2023-03-31,17RNH,2023-03-31 23:27:51.494000+00:00,2023-03-31
